x-axis,1,2,3
second,Volt,Volt,Volt
-200E-09,+4.743718542E+00,+20.100502E-03,+13.366834E-03
-100E-09,+4.804020049E+00,+50.251256E-03,+13.768844E-03
+0.0E+00,+6.110552698E+00,+201.005023E-03,+12.160804E-03
+100E-09,+6.512562744E+00,+1.135678380E+00,-12.964824E-03
+200E-09,+6.472361740E+00,+1.728643198E+00,-37.688442E-03
+300E-09,+6.452261237E+00,+1.969849225E+00,-44.924622E-03
+400E-09,+6.432160735E+00,+2.130653244E+00,-38.492462E-03
+500E-09,+6.512562744E+00,+2.251256257E+00,-24.020100E-03
+600E-09,+6.351758726E+00,+2.291457262E+00,-11.155779E-03
+700E-09,+6.432160735E+00,+2.331658266E+00,-2.311558E-03
+800E-09,+6.432160735E+00,+2.371859271E+00,+3.316583E-03
+900E-09,+6.412060233E+00,+2.371859271E+00,+4.120603E-03
+1.000E-06,+6.391959731E+00,+2.412060276E+00,+2.110553E-03
+1.100E-06,+6.412060233E+00,+2.371859271E+00,+100.503E-06
+1.200E-06,+6.432160735E+00,+2.371859271E+00,-703.517E-06
+1.300E-06,+6.351758726E+00,+2.412060276E+00,-1.507537E-03
+1.400E-06,+6.351758726E+00,+2.391959773E+00,-2.311558E-03
+1.500E-06,+6.351758726E+00,+2.412060276E+00,-2.914573E-03
+1.600E-06,+6.351758726E+00,+2.412060276E+00,-2.311558E-03
+1.700E-06,+6.331658224E+00,+2.412060276E+00,-1.507537E-03
+1.800E-06,+6.351758726E+00,+2.391959773E+00,-1.507537E-03
+1.900E-06,+6.351758726E+00,+2.412060276E+00,-1.507537E-03
+2.000E-06,+6.351758726E+00,+2.412060276E+00,-1.507537E-03
+2.100E-06,+6.371859228E+00,+2.402010025E+00,-1.708542E-03
+2.200E-06,+6.351758726E+00,+2.412060276E+00,-1.507537E-03
+2.300E-06,+6.351758726E+00,+2.412060276E+00,-1.507537E-03
+2.400E-06,+6.351758726E+00,+2.412060276E+00,-1.507537E-03
+2.500E-06,+6.351758726E+00,+2.412060276E+00,-2.110553E-03
+2.600E-06,+6.351758726E+00,+2.412060276E+00,-2.311558E-03
+2.700E-06,+6.271356717E+00,+2.371859271E+00,-1.708542E-03
+2.800E-06,+6.351758726E+00,+2.412060276E+00,-1.507537E-03
+2.900E-06,+6.351758726E+00,+2.402010025E+00,-1.708542E-03
+3.000E-06,+6.311557721E+00,+2.412060276E+00,-1.507537E-03
+3.100E-06,+6.351758726E+00,+2.402010025E+00,-1.507537E-03
+3.200E-06,+6.271356717E+00,+2.412060276E+00,-2.311558E-03
+3.300E-06,+6.351758726E+00,+2.402010025E+00,-2.311558E-03
+3.400E-06,+6.351758726E+00,+2.371859271E+00,-2.311558E-03
+3.500E-06,+6.351758726E+00,+2.402010025E+00,-2.914573E-03
+3.600E-06,+6.271356717E+00,+2.412060276E+00,-3.115578E-03
+3.700E-06,+6.351758726E+00,+2.412060276E+00,-3.115578E-03
+3.800E-06,+6.351758726E+00,+2.391959773E+00,-2.311558E-03
+3.900E-06,+6.331658224E+00,+2.371859271E+00,-2.311558E-03
+4.000E-06,+6.351758726E+00,+2.371859271E+00,-3.919598E-03
+4.100E-06,+6.331658224E+00,+2.371859271E+00,-3.115578E-03
+4.200E-06,+6.311557721E+00,+2.412060276E+00,-3.115578E-03
+4.300E-06,+6.351758726E+00,+2.371859271E+00,-3.316583E-03
+4.400E-06,+6.351758726E+00,+2.412060276E+00,-3.919598E-03
+4.500E-06,+6.351758726E+00,+2.381909522E+00,-3.919598E-03
+4.600E-06,+6.351758726E+00,+2.371859271E+00,-4.321608E-03
+4.700E-06,+6.331658224E+00,+2.371859271E+00,-4.120603E-03
+4.800E-06,+6.351758726E+00,+2.371859271E+00,-3.919598E-03
+4.900E-06,+6.291457219E+00,+2.371859271E+00,-4.522613E-03
+5.000E-06,+6.311557721E+00,+2.371859271E+00,-4.723618E-03
+5.100E-06,+6.331658224E+00,+2.381909522E+00,-4.924623E-03
+5.200E-06,+6.351758726E+00,+2.371859271E+00,-5.527638E-03
+5.300E-06,+6.291457219E+00,+2.371859271E+00,-4.723618E-03
+5.400E-06,+6.351758726E+00,+2.371859271E+00,-5.527638E-03
+5.500E-06,+6.351758726E+00,+2.402010025E+00,-5.728643E-03
+5.600E-06,+6.351758726E+00,+2.371859271E+00,-6.331658E-03
+5.700E-06,+6.291457219E+00,+2.371859271E+00,-5.728643E-03
+5.800E-06,+6.311557721E+00,+2.371859271E+00,-5.527638E-03
+5.900E-06,+6.351758726E+00,+2.402010025E+00,-6.130653E-03
+6.000E-06,+6.351758726E+00,+2.371859271E+00,-4.723618E-03
+6.100E-06,+6.291457219E+00,+2.371859271E+00,-5.527638E-03
+6.200E-06,+6.311557721E+00,+2.371859271E+00,-5.929648E-03
+6.300E-06,+6.251256214E+00,+2.371859271E+00,-6.331658E-03
+6.400E-06,+6.351758726E+00,+2.371859271E+00,-7.135678E-03
+6.500E-06,+6.351758726E+00,+2.371859271E+00,-6.934673E-03
+6.600E-06,+6.311557721E+00,+2.371859271E+00,-6.733668E-03
+6.700E-06,+6.271356717E+00,+2.381909522E+00,-7.135678E-03
+6.800E-06,+6.351758726E+00,+2.371859271E+00,-6.331658E-03
+6.900E-06,+6.331658224E+00,+2.371859271E+00,-7.135678E-03
+7.000E-06,+6.311557721E+00,+2.371859271E+00,-7.135678E-03
+7.100E-06,+6.351758726E+00,+2.371859271E+00,-6.934673E-03
+7.200E-06,+6.271356717E+00,+2.371859271E+00,-7.135678E-03
+7.300E-06,+6.291457219E+00,+2.371859271E+00,-7.135678E-03
+7.400E-06,+6.271356717E+00,+2.391959773E+00,-6.733668E-03
+7.500E-06,+6.331658224E+00,+2.371859271E+00,-6.934673E-03
+7.600E-06,+6.271356717E+00,+2.371859271E+00,-6.331658E-03
+7.700E-06,+6.271356717E+00,+2.371859271E+00,-7.135678E-03
+7.800E-06,+6.351758726E+00,+2.391959773E+00,-6.331658E-03
+7.900E-06,+6.271356717E+00,+2.371859271E+00,-7.135678E-03
+8.000E-06,+6.351758726E+00,+2.371859271E+00,-7.939698E-03
+8.100E-06,+6.351758726E+00,+2.371859271E+00,-7.939698E-03
+8.200E-06,+6.351758726E+00,+2.371859271E+00,-8.341708E-03
+8.300E-06,+6.291457219E+00,+2.371859271E+00,-8.743718E-03
+8.400E-06,+6.351758726E+00,+2.371859271E+00,-8.743718E-03
+8.500E-06,+6.351758726E+00,+2.371859271E+00,-8.743718E-03
+8.600E-06,+6.271356717E+00,+2.371859271E+00,-8.743718E-03
+8.700E-06,+6.331658224E+00,+2.351758769E+00,-9.346733E-03
+8.800E-06,+6.351758726E+00,+2.371859271E+00,-8.743718E-03
+8.900E-06,+6.331658224E+00,+2.371859271E+00,-8.944723E-03
+9.000E-06,+6.271356717E+00,+2.371859271E+00,-9.145728E-03
+9.100E-06,+6.351758726E+00,+2.381909522E+00,-8.743718E-03
+9.200E-06,+6.271356717E+00,+2.371859271E+00,-8.743718E-03
+9.300E-06,+6.291457219E+00,+2.371859271E+00,-8.944723E-03
+9.400E-06,+6.271356717E+00,+2.371859271E+00,-9.547738E-03
+9.500E-06,+6.331658224E+00,+2.341708518E+00,-9.547738E-03
+9.600E-06,+6.351758726E+00,+2.371859271E+00,-8.743718E-03
+9.700E-06,+6.271356717E+00,+2.341708518E+00,-10.552763E-03
+9.800E-06,+6.271356717E+00,+2.371859271E+00,-11.155779E-03
+9.900E-06,+6.351758726E+00,+2.371859271E+00,-10.351758E-03
+10.000E-06,+6.351758726E+00,+2.371859271E+00,-11.155779E-03
+10.100E-06,+6.271356717E+00,+2.371859271E+00,-10.954774E-03
+10.200E-06,+6.271356717E+00,+2.371859271E+00,-11.557789E-03
+10.300E-06,+6.291457219E+00,+2.371859271E+00,-11.155779E-03
+10.400E-06,+6.271356717E+00,+2.371859271E+00,-10.351758E-03
+10.500E-06,+6.271356717E+00,+2.371859271E+00,-10.954774E-03
+10.600E-06,+6.271356717E+00,+2.371859271E+00,-11.155779E-03
+10.700E-06,+6.331658224E+00,+2.371859271E+00,-10.552763E-03
+10.800E-06,+6.271356717E+00,+2.371859271E+00,-10.351758E-03
+10.900E-06,+6.331658224E+00,+2.341708518E+00,-11.155779E-03
+11.000E-06,+6.311557721E+00,+2.391959773E+00,-11.557789E-03
+11.100E-06,+6.271356717E+00,+2.371859271E+00,-11.356784E-03
+11.200E-06,+6.351758726E+00,+2.371859271E+00,-11.155779E-03
+11.300E-06,+6.271356717E+00,+2.371859271E+00,-11.356784E-03
+11.400E-06,+6.271356717E+00,+2.371859271E+00,-11.557789E-03
+11.500E-06,+6.211055210E+00,+2.361809020E+00,-11.959799E-03
+11.600E-06,+6.271356717E+00,+2.371859271E+00,-12.763819E-03
+11.700E-06,+6.271356717E+00,+2.371859271E+00,-11.959799E-03
+11.800E-06,+6.271356717E+00,+2.371859271E+00,-12.763819E-03
+11.900E-06,+6.331658224E+00,+2.371859271E+00,-13.567839E-03
+12.000E-06,+6.271356717E+00,+2.371859271E+00,-12.763819E-03
+12.100E-06,+6.351758726E+00,+2.371859271E+00,-12.763819E-03
+12.200E-06,+6.311557721E+00,+2.371859271E+00,-13.567839E-03
+12.300E-06,+6.291457219E+00,+2.402010025E+00,-12.763819E-03
+12.400E-06,+6.271356717E+00,+2.371859271E+00,-12.763819E-03
+12.500E-06,+6.271356717E+00,+2.371859271E+00,-12.562814E-03
+12.600E-06,+6.311557721E+00,+2.371859271E+00,-12.361809E-03
+12.700E-06,+6.271356717E+00,+2.371859271E+00,-12.763819E-03
+12.800E-06,+6.351758726E+00,+2.371859271E+00,-13.567839E-03
+12.900E-06,+6.331658224E+00,+2.371859271E+00,-13.567839E-03
+13.000E-06,+6.311557721E+00,+2.391959773E+00,-14.371859E-03
+13.100E-06,+6.291457219E+00,+2.371859271E+00,-14.371859E-03
+13.200E-06,+6.271356717E+00,+2.371859271E+00,-14.371859E-03
+13.300E-06,+6.291457219E+00,+2.402010025E+00,-13.366834E-03
+13.400E-06,+6.311557721E+00,+2.371859271E+00,-13.165829E-03
+13.500E-06,+6.351758726E+00,+2.381909522E+00,-12.763819E-03
+13.600E-06,+6.351758726E+00,+2.412060276E+00,-13.567839E-03
+13.700E-06,+6.331658224E+00,+2.371859271E+00,-13.567839E-03
+13.800E-06,+6.311557721E+00,+2.371859271E+00,-13.567839E-03
+13.900E-06,+6.211055210E+00,+2.381909522E+00,-14.371859E-03
+14.000E-06,+6.271356717E+00,+2.371859271E+00,-14.371859E-03
+14.100E-06,+6.331658224E+00,+2.371859271E+00,-14.572864E-03
+14.200E-06,+6.311557721E+00,+2.391959773E+00,-14.371859E-03
+14.300E-06,+6.271356717E+00,+2.371859271E+00,-15.175879E-03
+14.400E-06,+6.351758726E+00,+2.371859271E+00,-15.175879E-03
+14.500E-06,+6.291457219E+00,+2.371859271E+00,-15.175879E-03
+14.600E-06,+6.271356717E+00,+2.391959773E+00,-15.577889E-03
+14.700E-06,+6.291457219E+00,+2.361809020E+00,-15.175879E-03
+14.800E-06,+6.351758726E+00,+2.412060276E+00,-15.175879E-03
+14.900E-06,+6.271356717E+00,+2.371859271E+00,-15.778894E-03
+15.000E-06,+6.351758726E+00,+2.371859271E+00,-15.979899E-03
+15.100E-06,+6.271356717E+00,+2.371859271E+00,-15.979899E-03
+15.200E-06,+6.271356717E+00,+2.371859271E+00,-15.979899E-03
+15.300E-06,+6.291457219E+00,+2.371859271E+00,-16.783919E-03
+15.400E-06,+6.311557721E+00,+2.371859271E+00,-15.979899E-03
+15.500E-06,+6.291457219E+00,+2.371859271E+00,-16.582914E-03
+15.600E-06,+6.271356717E+00,+2.371859271E+00,-15.979899E-03
+15.700E-06,+6.271356717E+00,+2.371859271E+00,-15.979899E-03
+15.800E-06,+6.271356717E+00,+2.371859271E+00,-16.783919E-03
+15.900E-06,+6.251256214E+00,+2.371859271E+00,-15.979899E-03
+16.000E-06,+6.271356717E+00,+2.371859271E+00,-17.587939E-03
+16.100E-06,+6.271356717E+00,+2.371859271E+00,-16.783919E-03
+16.200E-06,+6.311557721E+00,+2.371859271E+00,-17.587939E-03
+16.300E-06,+6.291457219E+00,+2.371859271E+00,-16.783919E-03
+16.400E-06,+6.271356717E+00,+2.371859271E+00,-17.587939E-03
+16.500E-06,+6.291457219E+00,+2.402010025E+00,-17.587939E-03
+16.600E-06,+6.271356717E+00,+2.371859271E+00,-17.587939E-03
+16.700E-06,+6.351758726E+00,+2.371859271E+00,-17.587939E-03
+16.800E-06,+6.351758726E+00,+2.371859271E+00,-16.783919E-03
+16.900E-06,+6.291457219E+00,+2.381909522E+00,-16.984924E-03
+17.000E-06,+6.231155712E+00,+2.391959773E+00,-17.989949E-03
+17.100E-06,+6.271356717E+00,+2.371859271E+00,-18.391959E-03
+17.200E-06,+6.351758726E+00,+2.371859271E+00,-17.587939E-03
+17.300E-06,+6.271356717E+00,+2.402010025E+00,-18.391959E-03
+17.400E-06,+6.271356717E+00,+2.391959773E+00,-18.391959E-03
+17.500E-06,+6.291457219E+00,+2.402010025E+00,-18.592964E-03
+17.600E-06,+6.351758726E+00,+2.371859271E+00,-18.391959E-03
+17.700E-06,+6.331658224E+00,+2.371859271E+00,-18.994974E-03
+17.800E-06,+6.271356717E+00,+2.371859271E+00,-18.793969E-03
+17.900E-06,+6.291457219E+00,+2.371859271E+00,-19.195979E-03
+18.000E-06,+6.271356717E+00,+2.371859271E+00,-19.195979E-03
+18.100E-06,+6.291457219E+00,+2.381909522E+00,-20.000000E-03
+18.200E-06,+6.271356717E+00,+2.371859271E+00,-20.000000E-03
+18.300E-06,+6.271356717E+00,+2.371859271E+00,-19.195979E-03
+18.400E-06,+6.271356717E+00,+2.371859271E+00,-19.195979E-03
+18.500E-06,+6.190954708E+00,+2.381909522E+00,-19.195979E-03
+18.600E-06,+6.311557721E+00,+2.371859271E+00,-19.195979E-03
+18.700E-06,+6.271356717E+00,+2.371859271E+00,-20.000000E-03
+18.800E-06,+6.271356717E+00,+2.371859271E+00,-19.195979E-03
+18.900E-06,+6.271356717E+00,+2.412060276E+00,-19.396984E-03
+19.000E-06,+6.311557721E+00,+2.371859271E+00,-20.000000E-03
+19.100E-06,+6.271356717E+00,+2.381909522E+00,-19.195979E-03
+19.200E-06,+6.271356717E+00,+2.412060276E+00,-20.000000E-03
+19.300E-06,+6.271356717E+00,+2.412060276E+00,-20.804020E-03
+19.400E-06,+6.311557721E+00,+2.371859271E+00,-20.804020E-03
+19.500E-06,+6.271356717E+00,+2.381909522E+00,-20.000000E-03
+19.600E-06,+6.271356717E+00,+2.412060276E+00,-20.000000E-03
+19.700E-06,+6.331658224E+00,+2.371859271E+00,-20.603015E-03
+19.800E-06,+6.271356717E+00,+2.391959773E+00,-20.804020E-03
+19.900E-06,+6.271356717E+00,+2.381909522E+00,-21.005025E-03
+20.000E-06,+6.190954708E+00,+2.371859271E+00,-21.608040E-03
+20.100E-06,+6.271356717E+00,+2.371859271E+00,-21.608040E-03
+20.200E-06,+6.271356717E+00,+2.371859271E+00,-21.206030E-03
+20.300E-06,+6.271356717E+00,+2.371859271E+00,-21.608040E-03
+20.400E-06,+6.351758726E+00,+2.371859271E+00,-21.608040E-03
+20.500E-06,+6.271356717E+00,+2.402010025E+00,-21.608040E-03
+20.600E-06,+6.271356717E+00,+2.391959773E+00,-21.608040E-03
+20.700E-06,+6.331658224E+00,+2.381909522E+00,-21.005025E-03
+20.800E-06,+6.271356717E+00,+2.371859271E+00,-21.608040E-03
+20.900E-06,+6.331658224E+00,+2.402010025E+00,-21.809045E-03
+21.000E-06,+6.351758726E+00,+2.371859271E+00,-22.412060E-03
+21.100E-06,+6.271356717E+00,+2.371859271E+00,-21.809045E-03
+21.200E-06,+6.351758726E+00,+2.412060276E+00,-22.412060E-03
+21.300E-06,+6.291457219E+00,+2.402010025E+00,-22.412060E-03
+21.400E-06,+6.231155712E+00,+2.371859271E+00,-23.216080E-03
+21.500E-06,+6.351758726E+00,+2.402010025E+00,-23.015075E-03
+21.600E-06,+6.271356717E+00,+2.371859271E+00,-23.216080E-03
+21.700E-06,+6.271356717E+00,+2.402010025E+00,-22.613065E-03
+21.800E-06,+6.271356717E+00,+2.371859271E+00,-23.216080E-03
+21.900E-06,+6.271356717E+00,+2.371859271E+00,-23.819095E-03
+22.000E-06,+6.271356717E+00,+2.371859271E+00,-23.216080E-03
+22.100E-06,+6.271356717E+00,+2.371859271E+00,-23.216080E-03
+22.200E-06,+6.311557721E+00,+2.371859271E+00,-23.216080E-03
+22.300E-06,+6.271356717E+00,+2.381909522E+00,-23.216080E-03
+22.400E-06,+6.271356717E+00,+2.371859271E+00,-23.216080E-03
+22.500E-06,+6.271356717E+00,+2.371859271E+00,-23.216080E-03
+22.600E-06,+6.271356717E+00,+2.391959773E+00,-22.814070E-03
+22.700E-06,+6.271356717E+00,+2.402010025E+00,-23.216080E-03
+22.800E-06,+6.271356717E+00,+2.412060276E+00,-23.216080E-03
+22.900E-06,+6.271356717E+00,+2.412060276E+00,-23.216080E-03
+23.000E-06,+6.271356717E+00,+2.371859271E+00,-23.618090E-03
+23.100E-06,+6.331658224E+00,+2.371859271E+00,-24.020100E-03
+23.200E-06,+6.271356717E+00,+2.371859271E+00,-24.020100E-03
+23.300E-06,+6.311557721E+00,+2.371859271E+00,-24.221105E-03
+23.400E-06,+6.271356717E+00,+2.371859271E+00,-24.422110E-03
+23.500E-06,+6.271356717E+00,+2.381909522E+00,-24.824120E-03
+23.600E-06,+6.271356717E+00,+2.412060276E+00,-24.824120E-03
+23.700E-06,+6.271356717E+00,+2.381909522E+00,-24.020100E-03
+23.800E-06,+6.311557721E+00,+2.371859271E+00,-24.824120E-03
+23.900E-06,+6.331658224E+00,+2.402010025E+00,-24.623115E-03
+24.000E-06,+6.271356717E+00,+2.371859271E+00,-24.824120E-03
+24.100E-06,+6.271356717E+00,+2.402010025E+00,-24.824120E-03
+24.200E-06,+6.271356717E+00,+2.371859271E+00,-25.628140E-03
+24.300E-06,+6.271356717E+00,+2.381909522E+00,-25.628140E-03
+24.400E-06,+6.271356717E+00,+2.412060276E+00,-25.628140E-03
+24.500E-06,+6.271356717E+00,+2.371859271E+00,-25.427135E-03
+24.600E-06,+6.271356717E+00,+2.412060276E+00,-24.824120E-03
+24.700E-06,+6.271356717E+00,+2.371859271E+00,-25.427135E-03
+24.800E-06,+6.271356717E+00,+2.371859271E+00,-24.824120E-03
+24.900E-06,+6.271356717E+00,+2.371859271E+00,-25.628140E-03
+25.000E-06,+6.271356717E+00,+2.371859271E+00,-26.432160E-03
+25.100E-06,+6.271356717E+00,+2.402010025E+00,-26.432160E-03
+25.200E-06,+6.271356717E+00,+2.412060276E+00,-26.432160E-03
+25.300E-06,+6.271356717E+00,+2.381909522E+00,-26.231155E-03
+25.400E-06,+6.271356717E+00,+2.412060276E+00,-26.432160E-03
+25.500E-06,+6.271356717E+00,+2.381909522E+00,-26.432160E-03
+25.600E-06,+6.271356717E+00,+2.371859271E+00,-26.432160E-03
+25.700E-06,+6.271356717E+00,+2.371859271E+00,-26.633165E-03
+25.800E-06,+6.311557721E+00,+2.391959773E+00,-26.834170E-03
+25.900E-06,+6.271356717E+00,+2.371859271E+00,-27.236180E-03
+26.000E-06,+6.271356717E+00,+2.412060276E+00,-27.236180E-03
+26.100E-06,+6.291457219E+00,+2.381909522E+00,-27.236180E-03
+26.200E-06,+6.271356717E+00,+2.371859271E+00,-27.236180E-03
+26.300E-06,+6.271356717E+00,+2.402010025E+00,-27.236180E-03
+26.400E-06,+6.271356717E+00,+2.371859271E+00,-26.432160E-03
+26.500E-06,+6.331658224E+00,+2.402010025E+00,-28.040200E-03
+26.600E-06,+6.271356717E+00,+2.391959773E+00,-27.638190E-03
+26.700E-06,+6.271356717E+00,+2.412060276E+00,-28.040200E-03
+26.800E-06,+6.271356717E+00,+2.331658266E+00,-28.040200E-03
+26.900E-06,+6.271356717E+00,+2.402010025E+00,-28.040200E-03
+27.000E-06,+6.271356717E+00,+2.391959773E+00,-27.638190E-03
+27.100E-06,+6.271356717E+00,+2.371859271E+00,-27.236180E-03
+27.200E-06,+6.271356717E+00,+2.412060276E+00,-28.040200E-03
+27.300E-06,+6.331658224E+00,+2.341708518E+00,-27.437185E-03
+27.400E-06,+6.271356717E+00,+2.391959773E+00,-28.040200E-03
+27.500E-06,+6.271356717E+00,+2.381909522E+00,-28.643216E-03
+27.600E-06,+6.271356717E+00,+2.412060276E+00,-28.844221E-03
+27.700E-06,+6.271356717E+00,+2.371859271E+00,-28.844221E-03
+27.800E-06,+6.271356717E+00,+2.391959773E+00,-28.442211E-03
+27.900E-06,+6.271356717E+00,+2.361809020E+00,-28.844221E-03
+28.000E-06,+6.271356717E+00,+2.371859271E+00,-28.844221E-03
+28.100E-06,+6.331658224E+00,+2.371859271E+00,-28.844221E-03
+28.200E-06,+6.271356717E+00,+2.371859271E+00,-28.844221E-03
+28.300E-06,+6.271356717E+00,+2.371859271E+00,-28.844221E-03
+28.400E-06,+6.271356717E+00,+2.371859271E+00,-28.844221E-03
+28.500E-06,+6.271356717E+00,+2.402010025E+00,-29.447236E-03
+28.600E-06,+6.271356717E+00,+2.371859271E+00,-29.246231E-03
+28.700E-06,+6.271356717E+00,+2.371859271E+00,-29.849246E-03
+28.800E-06,+6.271356717E+00,+2.371859271E+00,-29.648241E-03
+28.900E-06,+6.271356717E+00,+2.371859271E+00,-30.452261E-03
+29.000E-06,+6.271356717E+00,+2.412060276E+00,-30.452261E-03
+29.100E-06,+6.271356717E+00,+2.371859271E+00,-29.849246E-03
+29.200E-06,+6.271356717E+00,+2.371859271E+00,-30.452261E-03
+29.300E-06,+6.271356717E+00,+2.371859271E+00,-29.648241E-03
+29.400E-06,+6.271356717E+00,+2.371859271E+00,-29.648241E-03
+29.500E-06,+6.331658224E+00,+2.402010025E+00,-29.849246E-03
+29.600E-06,+6.271356717E+00,+2.371859271E+00,-30.452261E-03
+29.700E-06,+6.271356717E+00,+2.371859271E+00,-30.452261E-03
+29.800E-06,+6.271356717E+00,+2.391959773E+00,-30.050251E-03
+29.900E-06,+6.211055210E+00,+2.381909522E+00,-30.452261E-03
+30.000E-06,+6.351758726E+00,+2.371859271E+00,-30.452261E-03
+30.100E-06,+6.271356717E+00,+2.371859271E+00,-31.055276E-03
+30.200E-06,+6.351758726E+00,+2.371859271E+00,-31.256281E-03
+30.300E-06,+6.271356717E+00,+2.371859271E+00,-31.256281E-03
+30.400E-06,+6.271356717E+00,+2.371859271E+00,-30.452261E-03
+30.500E-06,+6.331658224E+00,+2.412060276E+00,-30.452261E-03
+30.600E-06,+6.271356717E+00,+2.371859271E+00,-30.452261E-03
+30.700E-06,+6.271356717E+00,+2.371859271E+00,-31.256281E-03
+30.800E-06,+6.271356717E+00,+2.331658266E+00,-31.256281E-03
+30.900E-06,+6.271356717E+00,+2.402010025E+00,-31.055276E-03
+31.000E-06,+6.271356717E+00,+2.371859271E+00,-31.256281E-03
+31.100E-06,+6.331658224E+00,+2.371859271E+00,-31.055276E-03
+31.200E-06,+6.271356717E+00,+2.371859271E+00,-32.060301E-03
+31.300E-06,+6.271356717E+00,+2.371859271E+00,-32.060301E-03
+31.400E-06,+6.231155712E+00,+2.371859271E+00,-31.658291E-03
+31.500E-06,+6.271356717E+00,+2.412060276E+00,-31.859296E-03
+31.600E-06,+6.351758726E+00,+2.371859271E+00,-32.864321E-03
+31.700E-06,+6.271356717E+00,+2.381909522E+00,-32.864321E-03
+31.800E-06,+6.271356717E+00,+2.371859271E+00,-33.668341E-03
+31.900E-06,+6.271356717E+00,+2.402010025E+00,-32.864321E-03
+32.000E-06,+6.271356717E+00,+2.412060276E+00,-33.668341E-03
+32.100E-06,+6.251256214E+00,+2.402010025E+00,-33.467336E-03
+32.200E-06,+6.271356717E+00,+2.371859271E+00,-33.266331E-03
+32.300E-06,+6.271356717E+00,+2.371859271E+00,-32.864321E-03
+32.400E-06,+6.190954708E+00,+2.371859271E+00,-32.060301E-03
+32.500E-06,+6.271356717E+00,+2.381909522E+00,-32.663316E-03
+32.600E-06,+6.311557721E+00,+2.391959773E+00,-32.060301E-03
+32.700E-06,+6.271356717E+00,+2.371859271E+00,-33.467336E-03
+32.800E-06,+6.271356717E+00,+2.371859271E+00,-32.864321E-03
+32.900E-06,+6.251256214E+00,+2.371859271E+00,-33.065326E-03
+33.000E-06,+6.271356717E+00,+2.371859271E+00,-33.266331E-03
+33.100E-06,+6.271356717E+00,+2.371859271E+00,-34.472361E-03
+33.200E-06,+6.271356717E+00,+2.371859271E+00,-34.472361E-03
+33.300E-06,+6.271356717E+00,+2.371859271E+00,-34.673366E-03
+33.400E-06,+6.271356717E+00,+2.371859271E+00,-34.472361E-03
+33.500E-06,+6.211055210E+00,+2.341708518E+00,-34.472361E-03
+33.600E-06,+6.190954708E+00,+2.371859271E+00,-34.472361E-03
+33.700E-06,+6.251256214E+00,+2.341708518E+00,-34.271356E-03
+33.800E-06,+6.271356717E+00,+2.351758769E+00,-34.070351E-03
+33.900E-06,+6.291457219E+00,+2.371859271E+00,-34.472361E-03
+34.000E-06,+6.271356717E+00,+2.371859271E+00,-33.668341E-03
+34.100E-06,+6.271356717E+00,+2.371859271E+00,-34.472361E-03
+34.200E-06,+6.231155712E+00,+2.371859271E+00,-34.070351E-03
+34.300E-06,+6.211055210E+00,+2.371859271E+00,-33.869346E-03
+34.400E-06,+6.271356717E+00,+2.371859271E+00,-34.472361E-03
+34.500E-06,+6.291457219E+00,+2.371859271E+00,-34.472361E-03
+34.600E-06,+6.190954708E+00,+2.371859271E+00,-34.472361E-03
+34.700E-06,+6.211055210E+00,+2.371859271E+00,-35.075376E-03
+34.800E-06,+6.271356717E+00,+2.412060276E+00,-35.276381E-03
+34.900E-06,+6.271356717E+00,+2.371859271E+00,-35.879396E-03
+35.000E-06,+6.231155712E+00,+2.371859271E+00,-35.276381E-03
+35.100E-06,+6.251256214E+00,+2.371859271E+00,-36.080401E-03
+35.200E-06,+6.190954708E+00,+2.371859271E+00,-36.080401E-03
+35.300E-06,+6.211055210E+00,+2.371859271E+00,-35.879396E-03
+35.400E-06,+6.271356717E+00,+2.351758769E+00,-36.080401E-03
+35.500E-06,+6.271356717E+00,+2.341708518E+00,-36.080401E-03
+35.600E-06,+6.190954708E+00,+2.371859271E+00,-36.080401E-03
+35.700E-06,+6.291457219E+00,+2.341708518E+00,-36.080401E-03
+35.800E-06,+6.271356717E+00,+2.371859271E+00,-36.884421E-03
+35.900E-06,+6.271356717E+00,+2.361809020E+00,-36.884421E-03
+36.000E-06,+6.271356717E+00,+2.371859271E+00,-36.884421E-03
+36.100E-06,+6.190954708E+00,+2.371859271E+00,-36.080401E-03
+36.200E-06,+6.271356717E+00,+2.371859271E+00,-36.884421E-03
+36.300E-06,+6.271356717E+00,+2.371859271E+00,-36.281406E-03
+36.400E-06,+6.271356717E+00,+2.371859271E+00,-36.884421E-03
+36.500E-06,+6.271356717E+00,+2.361809020E+00,-36.884421E-03
+36.600E-06,+6.231155712E+00,+2.371859271E+00,-36.884421E-03
+36.700E-06,+6.271356717E+00,+2.371859271E+00,-37.085427E-03
+36.800E-06,+6.271356717E+00,+2.371859271E+00,-36.884421E-03
+36.900E-06,+6.211055210E+00,+2.371859271E+00,-37.889447E-03
+37.000E-06,+6.311557721E+00,+2.371859271E+00,-37.688442E-03
+37.100E-06,+6.271356717E+00,+2.371859271E+00,-37.688442E-03
+37.200E-06,+6.351758726E+00,+2.371859271E+00,-36.884421E-03
+37.300E-06,+6.271356717E+00,+2.341708518E+00,-37.487437E-03
+37.400E-06,+6.231155712E+00,+2.351758769E+00,-37.688442E-03
+37.500E-06,+6.211055210E+00,+2.371859271E+00,-37.688442E-03
